code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""Psychotropic""	""group""	""database""",
"""577841000033114""",UNKNOWN,true,"""Fluoxetine 20mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Fluoxetine""	""20.000mg""	""Fluoxetine""	""Antidepressants""	""Aurum""",
"""579041000033111""",UNKNOWN,true,"""Fluoxetine 60mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Fluoxetine""	""60.000mg""	""Fluoxetine""	""Antidepressants""	""Aurum""",
"""582041000033112""",UNKNOWN,true,"""Fluphenazine decanoate 25mg/1ml solution for injection pre-filled syringes""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""25.000mg/1.000ml""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""582141000033111""",UNKNOWN,true,"""Fluphenazine decanoate 50mg/2ml solution for injection pre-filled syringes""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""25.000mg/1.000ml""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""584641000033111""",UNKNOWN,true,"""Fluphenazine decanoate 25mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""25.000mg/1.000ml""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""584741000033119""",UNKNOWN,true,"""Fluphenazine Enanthate  Injection  25 mg/ml""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	NA	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""584841000033112""",UNKNOWN,true,"""Fluspirilene  Injection  2 mg/ ml""	""Solution for injection""	""Intramuscular""	""Fluspirilene""	NA	""Fluspirilene""	""Antipsychotics""	""Aurum""",
"""585041000033116""",UNKNOWN,true,"""Flupenthixol Decanoate  Injection  200 mg/10 ml""	""Solution for injection""	""Intramuscular""	""Flupentixol""	NA	""Flupentixol""	""Antipsychotics""	""Aurum""",
"""585241000033112""",UNKNOWN,true,"""Flupenthixol Decanoate  Injection (syringe)  20 ml/1 ml""	""Solution for injection""	""Intramuscular""	""Flupentixol""	NA	""Flupentixol""	""Antipsychotics""	""Aurum""",
"""585341000033119""",UNKNOWN,true,"""Flupenthixol Decanoate  Injection (syringe)  40 mg/2 ml""	""Solution for injection""	""Intramuscular""	""Flupentixol""	NA	""Flupentixol""	""Antipsychotics""	""Aurum""",
"""585541000033114""",UNKNOWN,true,"""Flupenthixol Decanoate  Injection  500 mg/5 ml""	""Solution for injection""	""Intramuscular""	""Flupentixol""	NA	""Flupentixol""	""Antipsychotics""	""Aurum""",
"""586641000033119""",UNKNOWN,true,"""Fluphenazine decanoate 12.5mg/0.5ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""25.000mg/1.000ml""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""586741000033111""",UNKNOWN,true,"""Fluphenazine decanoate 250mg/10ml solution for injection vials""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""25.000mg/1.000ml""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""586841000033118""",UNKNOWN,true,"""Fluphenazine decanoate 50mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""25.000mg/1.000ml""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""586941000033114""",UNKNOWN,true,"""Fluphenazine decanoate 50mg/0.5ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""100.000mg/1.000ml""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""587641000033116""",UNKNOWN,true,"""Flupenthixol Decanoate  Injection  100 mg/1 ml ampoule""	""Solution for injection""	""Intramuscular""	""Flupentixol""	NA	""Flupentixol""	""Antipsychotics""	""Aurum""",
"""587741000033113""",UNKNOWN,true,"""Fluphenazine decanoate 100mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""100.000mg/1.000ml""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""592541000033118""",UNKNOWN,true,"""Fluoxetine Hydrochloride  Liquid  20 mg/5 ml""	NA	NA	""Fluoxetine""	NA	""Fluoxetine""	""Antidepressants""	""Aurum""",
"""592841000033116""",UNKNOWN,true,"""Fluvoxamine 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Fluvoxamine""	""100.000mg""	""Fluvoxamine""	""Antidepressants""	""Aurum""",
"""593441000033111""",UNKNOWN,true,"""Fluanxol 1mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Flupentixol""	""1.000mg""	""Flupentixol""	""Antipsychotics""	""Aurum""",
"""593541000033112""",UNKNOWN,true,"""Fluanxol 500microgram tablets""	""Tablet/ Oral Tablet""	""Oral""	""Flupentixol""	""500.000microgram""	""Flupentixol""	""Antipsychotics""	""Aurum""",
"""595441000033112""",UNKNOWN,true,"""Fluphenazine 1mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Fluphenazine""	""1.000mg""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""595541000033113""",UNKNOWN,true,"""Fluvoxamine 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Fluvoxamine""	""50.000mg""	""Fluvoxamine""	""Antidepressants""	""Aurum""",
"""595641000033114""",UNKNOWN,true,"""Fluphenazine 2.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Fluphenazine""	""2.500mg""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""595741000033117""",UNKNOWN,true,"""Fluphenazine 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Fluphenazine""	""5.000mg""	""Fluphenazine""	""Antipsychotics""	""Aurum""",
"""626241000033115""",UNKNOWN,true,"""Gamanil 70mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lofepramine""	""70.000mg""	""Lofepramine""	""Antidepressants""	""Aurum""",
"""658341000033110""",UNKNOWN,true,"""Haloperidol 500microgram capsules""	""Capsule/ Oral capsule""	""Oral""	""Haloperidol""	""500.000microgram""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""659241000033113""",UNKNOWN,true,"""Haloperidol  Elixir  2 mg/5 ml""	NA	NA	""Haloperidol""	NA	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""659441000033114""",UNKNOWN,true,"""Haldol Decanoate 100mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Haloperidol""	""100.000mg/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""659541000033110""",UNKNOWN,true,"""Haldol Decanoate 50mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Haloperidol""	""50.000mg/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""659641000033111""",UNKNOWN,true,"""Haloperidol 20mg/2ml solution for injection ampoules""	""Solution for injection""	""Intravenous/ Intramuscular""	""Haloperidol""	""10.000mg/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""659741000033119""",UNKNOWN,true,"""Haloperidol decanoate 100mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Haloperidol""	""100.000mg/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""659841000033112""",UNKNOWN,true,"""Haloperidol decanoate 50mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Haloperidol""	""50.000mg/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""659941000033116""",UNKNOWN,true,"""Haloperidol  Injection  5 mg/ml""	""Solution for injection""	""Intramuscular""	""Haloperidol""	NA	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""660041000033118""",UNKNOWN,true,"""Haldol  Injection  5 mg/ml""	""Solution for injection""	""Intramuscular""	""Haloperidol""	NA	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""660341000033116""",UNKNOWN,true,"""Haloperidol 5mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Haloperidol""	""1.000mg/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""660441000033110""",UNKNOWN,true,"""Haloperidol  Liquid  2mg/ml""	NA	NA	""Haloperidol""	NA	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""661341000033112""",UNKNOWN,true,"""Haloperidol 10mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Haloperidol""	""2.000mg/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""661441000033118""",UNKNOWN,true,"""Haloperidol  Oral liquid conc.  10 mg/ml""	""Oral solution""	""Oral""	""Haloperidol""	NA	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""661541000033117""",UNKNOWN,true,"""Haldol 2mg/ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""2.000mg/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""661641000033116""",UNKNOWN,true,"""Haldol  Oral liquid conc.  10 mg/ml""	""Oral solution""	""Oral""	""Haloperidol""	NA	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""662341000033115""",UNKNOWN,true,"""Haloperidol 1.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""1.500mg""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""662441000033114""",UNKNOWN,true,"""Haloperidol 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""20.000mg""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""662541000033110""",UNKNOWN,true,"""Haloperidol 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""5.000mg""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""663241000033118""",UNKNOWN,true,"""Haloperidol 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""10.000mg""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""663341000033111""",UNKNOWN,true,"""Haloperidol 500microgram tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""500.000microgram""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""663441000033117""",UNKNOWN,true,"""Haldol 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""10.000mg""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""663541000033116""",UNKNOWN,true,"""Haldol 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""5.000mg""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""754141000033110""",UNKNOWN,true,"""Imipramine Hydrochloride  Syrup  25 mg/5 ml""	""Oral solution""	""Oral""	""Imipramine""	NA	""Imipramine""	""Antidepressants""	""Aurum""",
"""754241000033115""",UNKNOWN,true,"""Imipramine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Imipramine""	""25.000mg""	""Imipramine""	""Antidepressants""	""Aurum""",
"""755541000033119""",UNKNOWN,true,"""Imipramine 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Imipramine""	""10.000mg""	""Imipramine""	""Antidepressants""	""Aurum""",
"""757541000033111""",UNKNOWN,true,"""Integrin 10mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Oxypertine""	""10.000mg""	""Oxypertine""	""Antipsychotics""	""Aurum""",
"""769641000033110""",UNKNOWN,true,"""Integrin  Tablets  40 mg""	""Tablet""	""Oral""	""Oxypertine""	NA	""Oxypertine""	""Antipsychotics""	""Aurum""",
"""787141000033110""",UNKNOWN,true,"""Isocarboxazid 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Isocarboxazid""	""10.000mg""	""Isocarboxazid""	""Antidepressants""	""Aurum""",
"""809341000033116""",UNKNOWN,true,"""Lamictal 100mg dispersible tablets""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""100.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""809441000033110""",UNKNOWN,true,"""Lamictal 25mg dispersible tablets""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""25.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""809541000033111""",UNKNOWN,true,"""Lamictal 5mg dispersible tablets""	""Dispersible tablet/""	""Oral""	""Lamotrigine""	""5.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""809641000033112""",UNKNOWN,true,"""Lamotrigine 100mg dispersible tablets sugar free""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""100.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""809741000033115""",UNKNOWN,true,"""Lamotrigine 25mg dispersible tablets sugar free""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""25.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""809841000033113""",UNKNOWN,true,"""Lamotrigine 5mg dispersible tablets sugar free""	""Dispersible tablet/""	""Oral""	""Lamotrigine""	""5.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""811041000033116""",UNKNOWN,true,"""Largactil 50mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Chlorpromazine""	""25.000mg/1.000ml""	""Chlorpromazine""	""Antipsychotics""	""Aurum""",
"""813341000033115""",UNKNOWN,true,"""Largactil  Suppositories  100 mg""	""Suppository""	""Rectal""	""Chlorpromazine""	NA	""Chlorpromazine""	""Antipsychotics""	""Aurum""",
"""813441000033114""",UNKNOWN,true,"""Largactil Forte 100mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Chlorpromazine""	""20.000mg/1.000ml""	""Chlorpromazine""	""Antipsychotics""	""Aurum""",
"""813741000033119""",UNKNOWN,true,"""Largactil 25mg/5ml syrup""	""Oral solution""	""Oral""	""Chlorpromazine""	""5.000mg/1.000ml""	""Chlorpromazine""	""Antipsychotics""	""Aurum""",
"""815741000033115""",UNKNOWN,true,"""Largactil 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Chlorpromazine""	""10.000mg""	""Chlorpromazine""	""Antipsychotics""	""Aurum""",
"""815841000033113""",UNKNOWN,true,"""Largactil 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Chlorpromazine""	""100.000mg""	""Chlorpromazine""	""Antipsychotics""	""Aurum""",
"""815941000033117""",UNKNOWN,true,"""Largactil 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Chlorpromazine""	""25.000mg""	""Chlorpromazine""	""Antipsychotics""	""Aurum""",
"""816041000033110""",UNKNOWN,true,"""Largactil 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Chlorpromazine""	""50.000mg""	""Chlorpromazine""	""Antipsychotics""	""Aurum""",
"""816841000033115""",UNKNOWN,true,"""Lamictal 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lamotrigine""	""100.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""816941000033111""",UNKNOWN,true,"""Lamictal 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lamotrigine""	""50.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""817041000033112""",UNKNOWN,true,"""Lamotrigine 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lamotrigine""	""100.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""817141000033111""",UNKNOWN,true,"""Lamotrigine 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lamotrigine""	""50.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""817341000033114""",UNKNOWN,true,"""Lamictal 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lamotrigine""	""25.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""817441000033115""",UNKNOWN,true,"""Lamotrigine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lamotrigine""	""25.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""817741000033110""",UNKNOWN,true,"""Lamictal 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lamotrigine""	""200.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""817841000033117""",UNKNOWN,true,"""Lamotrigine 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lamotrigine""	""200.000mg""	""Lamotrigine""	""Mood Stabilisers""	""Aurum""",
"""819741000033117""",UNKNOWN,true,"""Lentizol 25mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Amitriptyline""	""25.000mg""	""Amitriptyline""	""Antidepressants""	""Aurum""",
"""819841000033110""",UNKNOWN,true,"""Lentizol 50mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Amitriptyline""	""50.000mg""	""Amitriptyline""	""Antidepressants""	""Aurum""",
"""832941000033117""",UNKNOWN,true,"""Lithium citrate 520mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Lithium""	""104.000mg/1.000ml""	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""833441000033118""",UNKNOWN,true,"""Lithium Succinate  Ointment""	NA	NA	""Lithium""	NA	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""834441000033116""",UNKNOWN,true,"""Lithium Citrate  Sugar free syrup  10.8 mmol/5 ml""	""Oral solution""	""Oral""	""Lithium""	NA	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""834541000033115""",UNKNOWN,true,"""Lithium Citrate  Sugar free syrup  5.4 mmol/5 ml""	""Oral solution""	""Oral""	""Lithium""	NA	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""835641000033115""",UNKNOWN,true,"""Liskonum 450mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Lithium""	""450.000mg""	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""835741000033112""",UNKNOWN,true,"""Litarex 564mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Lithium""	""564.000mg""	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""835841000033119""",UNKNOWN,true,"""Lithium carbonate 250mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lithium""	""250.000mg""	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""835941000033110""",UNKNOWN,true,"""Lithium carbonate 400mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Lithium""	""400.000mg""	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""837441000033112""",UNKNOWN,true,"""Lithium carbonate 200mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Lithium""	""200.000mg""	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""837541000033113""",UNKNOWN,true,"""Lithium Carbonate  M/R tablets  300 mg""	""Tablet""	""Oral""	""Lithium""	NA	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""837641000033114""",UNKNOWN,true,"""Lithium carbonate 450mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Lithium""	""450.000mg""	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""837741000033117""",UNKNOWN,true,"""Lithium citrate 564mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Lithium""	""564.000mg""	""Lithium""	""Mood Stabilisers""	""Aurum""",
"""840741000033115""",UNKNOWN,true,"""Loxapine 10mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Loxapine""	""10.000mg""	""Loxapine""	""Antipsychotics""	""Aurum""",
"""840841000033113""",UNKNOWN,true,"""Loxapine 25mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Loxapine""	""25.000mg""	""Loxapine""	""Antipsychotics""	""Aurum""",
"""840941000033117""",UNKNOWN,true,"""Loxapine 50mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Loxapine""	""50.000mg""	""Loxapine""	""Antipsychotics""	""Aurum""",
"""842041000033117""",UNKNOWN,true,"""Loxapac 10mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Loxapine""	""10.000mg""	""Loxapine""	""Antipsychotics""	""Aurum""",
"""842141000033118""",UNKNOWN,true,"""Loxapac 25mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Loxapine""	""25.000mg""	""Loxapine""	""Antipsychotics""	""Aurum""",
"""842241000033113""",UNKNOWN,true,"""Loxapac 50mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Loxapine""	""50.000mg""	""Loxapine""	""Antipsychotics""	""Aurum""",
"""849241000033115""",UNKNOWN,true,"""Lofepramine 70mg/5ml oral suspension sugar free""	""Oral suspension""	""Oral""	""Lofepramine""	""14.000mg/1.000ml""	""Lofepramine""	""Antidepressants""	""Aurum""",
"""850141000033116""",UNKNOWN,true,"""Lofepramine 70mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lofepramine""	""70.000mg""	""Lofepramine""	""Antidepressants""	""Aurum""",
"""853441000033119""",UNKNOWN,true,"""Ludiomil 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Maprotiline""	""10.000mg""	""Maprotiline""	""Antidepressants""	""Aurum""",
"""853541000033118""",UNKNOWN,true,"""Ludiomil 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Maprotiline""	""25.000mg""	""Maprotiline""	""Antidepressants""	""Aurum""",
"""853641000033117""",UNKNOWN,true,"""Ludiomil 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Maprotiline""	""50.000mg""	""Maprotiline""	""Antidepressants""	""Aurum""",
"""853741000033114""",UNKNOWN,true,"""Ludiomil 75mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Maprotiline""	""75.000mg""	""Maprotiline""	""Antidepressants""	""Aurum""",
"""854141000033113""",UNKNOWN,true,"""Lustral 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertraline""	""100.000mg""	""Sertraline""	""Antidepressants""	""Aurum""",
"""854241000033118""",UNKNOWN,true,"""Lustral 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertraline""	""50.000mg""	""Sertraline""	""Antidepressants""	""Aurum""",
"""868841000033115""",UNKNOWN,true,"""Manerix 150mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Moclobemide""	""150.000mg""	""Moclobemide""	""Antidepressants""	""Aurum""",
"""868941000033111""",UNKNOWN,true,"""Manerix 300mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Moclobemide""	""300.000mg""	""Moclobemide""	""Antidepressants""	""Aurum""",
"""870441000033114""",UNKNOWN,true,"""Maprotiline 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Maprotiline""	""10.000mg""	""Maprotiline""	""Antidepressants""	""Aurum""",
"""870741000033119""",UNKNOWN,true,"""Maprotiline 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Maprotiline""	""25.000mg""	""Maprotiline""	""Antidepressants""	""Aurum""",
"""870841000033112""",UNKNOWN,true,"""Maprotiline 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Maprotiline""	""50.000mg""	""Maprotiline""	""Antidepressants""	""Aurum""",
"""870941000033116""",UNKNOWN,true,"""Maprotiline 75mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Maprotiline""	""75.000mg""	""Maprotiline""	""Antidepressants""	""Aurum""",
"""892141000033114""",UNKNOWN,true,"""Melleril 100mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Thioridazine""	""20.000mg/1.000ml""	""Thioridazine""	""Antipsychotics""	""Aurum""",
"""892241000033119""",UNKNOWN,true,"""Melleril 25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Thioridazine""	""5.000mg/1.000ml""	""Thioridazine""	""Antipsychotics""	""Aurum""",
"""893741000033115""",UNKNOWN,true,"""Melleril 25mg/5ml syrup""	""Oral solution""	""Oral""	""Thioridazine""	""5.000mg/1.000ml""	""Thioridazine""	""Antipsychotics""	""Aurum""",
"""894141000033116""",UNKNOWN,true,"""Melleril  Syrup  3mg/10 ml""	""Oral solution""	""Oral""	""Thioridazine""	NA	""Thioridazine""	""Antipsychotics""	""Aurum""",
