code,code_system,include,term,notes
"""1158301000000115""",UNKNOWN,true,"""9T5..00""	""bulgarian""",
"""1160331000000119""",UNKNOWN,true,"""9T6..00""	""czech""",
"""1551471000000116""",UNKNOWN,true,"""9T7..00""	""slovak""",
"""133078012""",UNKNOWN,true,"""9T8..00""	""portuguese""",
"""1572831000000110""",UNKNOWN,true,"""9T9..00""	""nepali""",
"""459730016""",UNKNOWN,true,"""""	""black - ethnic group""",
"""459729014""",UNKNOWN,true,"""""	""mixed ethnic census group""",
"""459731017""",UNKNOWN,true,"""""	""black""",
"""216030013""",UNKNOWN,true,"""13n7.00""	""reads urdu""",
"""216032017""",UNKNOWN,true,"""13n6.00""	""reads tamil""",
"""216033010""",UNKNOWN,true,"""13n5.00""	""reads spanish""",
"""216034016""",UNKNOWN,true,"""13n4.00""	""reads somali""",
"""216036019""",UNKNOWN,true,"""13n3.00""	""reads russian""",
"""216037011""",UNKNOWN,true,"""13n2.00""	""reads punjabi""",
"""216038018""",UNKNOWN,true,"""13n1.00""	""reads portuguese""",
"""216039014""",UNKNOWN,true,"""13nF.00""	""reads polish""",
"""216040011""",UNKNOWN,true,"""13nD.00""	""reads hindi""",
"""216041010""",UNKNOWN,true,"""13nC.00""	""reads french""",
"""216044019""",UNKNOWN,true,"""13nA.00""	""reads czech""",
"""216045018""",UNKNOWN,true,"""13nE.00""	""reads chinese""",
"""216048016""",UNKNOWN,true,"""13n9.00""	""reads cantonese""",
"""216049012""",UNKNOWN,true,"""13n8.00""	""reads bengali""",
"""216050012""",UNKNOWN,true,"""13n0.00""	""reads arabic""",
"""250253014""",UNKNOWN,true,"""134Z.00""	""country of origin nos""",
"""437977019""",UNKNOWN,true,"""13b0.00""	""vietnamese language""",
"""438054019""",UNKNOWN,true,"""13b2.00""	""sylhety""",
"""438450019""",UNKNOWN,true,"""13b1.00""	""cantonese chinese dialect""",
"""457311012""",UNKNOWN,true,"""13b3.00""	""creole language""",
"""457312017""",UNKNOWN,true,"""13b4.00""	""mirpuri language""",
"""459869016""",UNKNOWN,true,"""13d..00""	""country of birth (european)""",
"""459870015""",UNKNOWN,true,"""13e..00""	""country of birth (asian)""",
"""459871016""",UNKNOWN,true,"""13f..00""	""country of birth (american)""",
"""459872011""",UNKNOWN,true,"""13g..00""	""country of birth (african)""",
"""459873018""",UNKNOWN,true,"""13h..00""	""country of birth (australasian)""",
"""459874012""",UNKNOWN,true,"""13j..00""	""country of birth (atlantic)""",
"""459875013""",UNKNOWN,true,"""13k..00""	""country of birth (pacific)""",
"""459879019""",UNKNOWN,true,"""13e0.00""	""born in afghanistan""",
"""459880016""",UNKNOWN,true,"""13d0.00""	""born in albania""",
"""459881017""",UNKNOWN,true,"""13g0.00""	""born in algeria""",
"""459882012""",UNKNOWN,true,"""13d1.00""	""born in andorra""",
"""459883019""",UNKNOWN,true,"""13g1.00""	""born in angola""",
"""459884013""",UNKNOWN,true,"""13j0.00""	""born in antigua and barbuda""",
"""459887018""",UNKNOWN,true,"""13f0.00""	""born in argentina""",
"""459888011""",UNKNOWN,true,"""13e1.00""	""born in armenia""",
"""459889015""",UNKNOWN,true,"""13h0.00""	""born in australia""",
"""459890012""",UNKNOWN,true,"""13d2.00""	""born in austria""",
"""459891011""",UNKNOWN,true,"""13d3.00""	""born in azerbaijan""",
"""459892016""",UNKNOWN,true,"""13j1.00""	""born in bahamas""",
"""459893014""",UNKNOWN,true,"""13e2.00""	""born in bahrain""",
"""459894015""",UNKNOWN,true,"""13e3.00""	""born in bangladesh""",
"""459895019""",UNKNOWN,true,"""13j2.00""	""born in barbados""",
"""459896018""",UNKNOWN,true,"""13d4.00""	""born in belgium""",
"""459897010""",UNKNOWN,true,"""13f1.00""	""born in belize""",
