code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""database""",
"""5451371000006112""",UNKNOWN,true,"""weight decreased""	""Aurum""",
"""5451381000006110""",UNKNOWN,true,"""weight increased""	""Aurum""",
"""5470331000006119""",UNKNOWN,true,"""weight lifter""	""Aurum""",
"""5494311000006110""",UNKNOWN,true,"""weight-reducing diet education""	""Aurum""",
"""5494331000006116""",UNKNOWN,true,"""dietary advice for weight reduction""	""Aurum""",
"""5507901000006110""",UNKNOWN,true,"""o/e - weight greater than 20% over ideal""	""Aurum""",
"""5524151000006112""",UNKNOWN,true,"""weight stable""	""Aurum""",
"""5526441000006112""",UNKNOWN,true,"""obese build""	""Aurum""",
"""5526601000006112""",UNKNOWN,true,"""height / growth measure""	""Aurum""",
"""5529851000006116""",UNKNOWN,true,"""has not grown in height""	""Aurum""",
"""5529871000006114""",UNKNOWN,true,"""height static""	""Aurum""",
"""5533851000006117""",UNKNOWN,true,"""weights""	""Aurum""",
