code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antipsychotic""",
"""79436""",UNKNOWN,true,"2	""Olanzapine 20mg tablets (Actavis UK Ltd)""	""Olanzapine""	""20mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""14767""",UNKNOWN,true,"18795	""Risperdal Consta 50mg powder and solvent for prolonged-release suspension for injection vials (Janssen-Cilag Ltd)""	""Risperidone""	""50mg""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""2489""",UNKNOWN,true,"19203	""Pimozide 2mg tablets""	""Pimozide""	""2mg""	""Oral tablet""	""Oral""	""Unknown""	""Pimozide""",
"""11213""",UNKNOWN,true,"586	""Haloperidol 2mg/5ml sugar free Oral solution""	""Haloperidol""	""2mg/5ml""	""Oral Solution""	""Oral""	""Antipsychotic Products/-""	""Haloperidol""",
"""69544""",UNKNOWN,true,"163	""Atrolak XL 50mg tablets (Accord-UK Ltd)""	""Quetiapine""	""50mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""67805""",UNKNOWN,true,"303	""Stelazine 1mg tablets (Imported (South Africa))""	""Trifluoperazine""	""1mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Trifluoperazine""",
"""74902""",UNKNOWN,true,"14	""Zalasta 20mg orodispersible tablets (Krka UK Ltd)""	""Olanzapine""	""20mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""28968""",UNKNOWN,true,"6	""Serenace 20mg/2ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd)""	""Haloperidol""	""10mg/1ml""	""Solution for injection""	""Intravenous/Intramuscular""	""Unknown""	""Haloperidol""",
"""65493""",UNKNOWN,true,"0	""Risperidone 1mg tablets (Wockhardt UK Ltd)""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""2620""",UNKNOWN,true,"24177	""Haloperidol 1mg/ml Oral solution""	""Haloperidol""	""1mg/ml""	""Oral Solution""	""Oral""	""Antipsychotic Products/-""	""Haloperidol""",
"""54346""",UNKNOWN,true,"0	""Risperidone 1mg tablets (Teva UK Ltd)""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""38375""",UNKNOWN,true,"36	""Aripiprazole 9.75mg/1.3ml solution for injection vials""	""Aripiprazole""	""7.5mg/1ml""	""Solution for injection""	""Intramuscular""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""73656""",UNKNOWN,true,"0	""Risperidone 2mg tablets (Almus Pharmaceuticals Ltd)""	""Risperidone""	""2mg""	""Oral tablet""	""Oral""	""Unknown""	""Risperidone""",
"""57613""",UNKNOWN,true,"1	""Seroquel XL 50mg tablets (Sigma Pharmaceuticals Plc)""	""Quetiapine""	""50mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""13902""",UNKNOWN,true,"709	""Neulactil Forte syrup (Sanofi)""	""Pericyazine""	""2mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Pericyazine""",
"""63133""",UNKNOWN,true,"9097	""Biquelle XL 150mg tablets (Aspire Pharma Ltd)""	""Quetiapine""	""150mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""76428""",UNKNOWN,true,"0	""Risperidone 1mg tablets (Almus Pharmaceuticals Ltd)""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Unknown""	""Risperidone""",
"""58425""",UNKNOWN,true,"4	""Seroquel XL 50mg tablets (DE Pharmaceuticals)""	""Quetiapine""	""50mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""24358""",UNKNOWN,true,"7887	""Abilify 10mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Aripiprazole""	""10mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""81345""",UNKNOWN,true,"0	""Olanzapine 5mg tablets (Viatris UK Healthcare Ltd)""	""Olanzapine""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""10565""",UNKNOWN,true,"7007	""Haloperidol decanoate 50mg/1ml solution for injection ampoules""	""Haloperidol""	""50mg/1ml""	""Solution for injection""	""Intramuscular""	""First-Generation Antipsychotic Drugs/Antipsychotic Depot Injections""	""Haloperidol""",
"""77644""",UNKNOWN,true,"77	""Paliperidone 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes""	""Paliperidone""	""200mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""85911""",UNKNOWN,true,"1	""Fluanxol 500microgram tablets (Dowelhurst Ltd)""	""Flupentixol""	""500microgram""	""Oral tablet""	""Oral""	""Other Antidepressants""	""Flupentixol""",
"""23162""",UNKNOWN,true,"23	""Serdolect 16mg tablets (Imported (Denmark))""	""Sertindole""	""16mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Sertindole""",
"""59593""",UNKNOWN,true,"0	""Fluanxol 500microgram tablets (Lexon (UK) Ltd)""	""Flupentixol""	""500microgram""	""Oral tablet""	""Oral""	""Other Antidepressants""	""Flupentixol""",
"""8771""",UNKNOWN,true,"12054	""Largactil 10mg Tablet (Hawgreen Ltd)""	""Chlorpromazine""	""10mg""	""Oral tablet""	""Oral""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""89619""",UNKNOWN,true,"14	""Quetiapine 200mg tablets (Kent Pharma (UK) Ltd)""	""Quetiapine""	""200mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""25759""",UNKNOWN,true,"30	""DROPERIDOL""	""Droperidol""	NA	NA	NA	""Unknown""	""Droperidol""",
"""70122""",UNKNOWN,true,"141	""Trevicta 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)""	""Paliperidone""	""200mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""54458""",UNKNOWN,true,"33	""Prochlorperazine 5mg Tablet (Teva UK Ltd)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""Antipsychotic Products/-""	""Prochlorperazine""",
"""79762""",UNKNOWN,true,"10	""Levomepromazine 2.5mg/5ml oral suspension""	""Levomepromazine""	""500microgram/1ml""	""Oral suspension""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""81762""",UNKNOWN,true,"20	""Chlorpromazine 12.5mg/5ml oral suspension""	""Chlorpromazine""	""2.5mg/1ml""	""Oral suspension""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""8881""",UNKNOWN,true,"968	""Remoxipride 150mg capsule""	""Remoxipride""	""150mg""	""Capsules""	""Oral""	""Antipsychotic Products""	""Remoxipride""",
"""57762""",UNKNOWN,true,"7	""Psytixol 40mg/2ml solution for injection ampoules (Viatris UK Healthcare Ltd)""	""Flupentixol""	""20mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Flupentixol""",
"""43520""",UNKNOWN,true,"662	""Haloperidol 1.5mg tablets (Teva UK Ltd)""	""Haloperidol""	""1.5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""85915""",UNKNOWN,true,"0	""Quetiapine 25mg tablets (Aristo Pharma Ltd)""	""Quetiapine""	""25mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""29967""",UNKNOWN,true,"32	""NEULACTIL FORTE""	""Pericyazine""	NA	NA	NA	""Unknown""	""Pericyazine""",
"""81975""",UNKNOWN,true,"1	""Risperidone 500microgram tablets (Relonchem Ltd)""	""Risperidone""	""500microgram""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""60250""",UNKNOWN,true,"3	""Levomepromazine maleate 3mg/5ml oral solution""	""Levomepromazine""	""600microgram/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""26526""",UNKNOWN,true,"1	""FLUSPIRILENE 2.00mg/ml""	""Fluspirilene""	NA	NA	NA	""Unknown""	""Fluspirilene""",
"""91024""",UNKNOWN,true,"0	""Risperidone 3mg tablets (Dexcel-Pharma Ltd)""	""Risperidone""	""3mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""69787""",UNKNOWN,true,"1	""Tenprolide XL 300mg tablets (Actavis UK Ltd)""	""Quetiapine""	""300mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""80487""",UNKNOWN,true,"0	""Aripiprazole 5mg tablets (Sandoz Ltd)""	""Aripiprazole""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""46436""",UNKNOWN,true,"442	""Xeplion 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)""	""Paliperidone""	""100mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""35684""",UNKNOWN,true,"2002	""Pipotiazine 50mg/1ml solution for injection ampoules""	""Pipotiazine""	""50mg/1ml""	""Solution for injection""	""Intramuscular""	""Unknown""	""Pipotiazine""",
"""82582""",UNKNOWN,true,"23	""Seroquel 100mg tablets (Waymade Healthcare Plc)""	""Quetiapine""	""100mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""18352""",UNKNOWN,true,"1998	""Sulpitil 200mg tablets (Pfizer Ltd)""	""Sulpiride""	""200mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Sulpiride""",
"""42242""",UNKNOWN,true,"209	""Clozapine 50mg/ml oral suspension sugar free""	""Clozapine""	""50mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Clozapine""",
"""83460""",UNKNOWN,true,"0	""Risperidone 3mg tablets (Almus Pharmaceuticals Ltd)""	""Risperidone""	""3mg""	""Oral tablet""	""Oral""	""Unknown""	""Risperidone""",
"""34693""",UNKNOWN,true,"6	""Chlorpromazine 25mg tablets (Thornton & Ross Ltd)""	""Chlorpromazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""26544""",UNKNOWN,true,"332	""Solian 100 tablets (Sanofi)""	""Amisulpride""	""100mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""71734""",UNKNOWN,true,"9	""Zypadhera 405mg powder and solvent for prolonged-release suspension for injection vials (Neon Healthcare Ltd)""	""Olanzapine""	""405mg""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Second-Generation Antipsychotic Drugs/Antipsychotic Depot Injections""	""Olanzapine""",
"""1192""",UNKNOWN,true,"378538	""Thioridazine 10mg tablets""	""Thioridazine""	""10mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""3226""",UNKNOWN,true,"36	""Sparine 50mg Tablet (Wyeth Pharmaceuticals)""	""Promazine""	""50mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Promazine""",
"""56193""",UNKNOWN,true,"1352	""Olanzapine 5mg oral lyophilisates sugar free""	""Olanzapine""	NA	NA	NA	""Unknown""	""Olanzapine""",
"""61747""",UNKNOWN,true,"2953	""Ebesque XL 300mg tablets (Ethypharm UK Ltd)""	""Quetiapine""	""300mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""84005""",UNKNOWN,true,"1	""Quetiapine 100mg tablets (Milpharm Ltd)""	""Quetiapine""	""100mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""41970""",UNKNOWN,true,"36	""Fluphenazine decanoate 25mg/1ml solution for injection ampoules (Hospira UK Ltd)""	""Fluphenazine""	""25mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""59008""",UNKNOWN,true,"7	""Prochlorperazine 3mg buccal tablets (Advanz Pharma)""	""Prochlorperazine""	""3mg""	""Buccal tablet""	""Buccal""	""Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""38827""",UNKNOWN,true,"1158	""Triptafen-M tablets (Mercury Pharma Group Ltd)""	""Perphenazine""	""10mg + 2mg""	""Oral tablet""	""Oral""	""Unknown""	""Perphenazine""",
"""14610""",UNKNOWN,true,"1344	""Promazine 50mg/5ml oral solution sugar free""	""Promazine""	""50mg/5ml""	""Syrup Sugar-Free""	""Oral""	""Antipsychotic Products""	""Promazine""",
"""63087""",UNKNOWN,true,"17806	""Biquelle XL 300mg tablets (Aspire Pharma Ltd)""	""Quetiapine""	""300mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""15128""",UNKNOWN,true,"1947	""Droperidol 1mg/ml liquid""	""Droperidol""	""1mg/ml""	""Liquid""	""Oral""	""Antipsychotic Products/Benzodiazepines (Peri-Operative)""	""Droperidol""",
"""86782""",UNKNOWN,true,"3	""Olanzapine 5mg/5ml oral suspension""	""Olanzapine""	""1mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""21964""",UNKNOWN,true,"759	""Zyprexa 7.5mg tablets (Neon Healthcare Ltd)""	""Olanzapine""	""7.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""78913""",UNKNOWN,true,"1889	""Aripiprazole 1mg/ml oral solution sugar free""	""Aripiprazole""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""63155""",UNKNOWN,true,"46	""Olanzapine 7.5mg tablets (Actavis UK Ltd)""	""Olanzapine""	""7.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""5762""",UNKNOWN,true,"139	""Clopixol acuphase 50mg/ml Oily injection (Lundbeck Ltd)""	""Zuclopenthixol""	""50mg/ml""	""Oily Injection""	""Intramuscular Deep Injection Gluteal Muscle""	""Antipsychotic Products""	""Zuclopenthixol""",
"""8775""",UNKNOWN,true,"241	""STELAZINE TAB""	""Trifluoperazine""	NA	""Tablet""	""Oral""	""Unknown""	""Trifluoperazine""",
"""2474""",UNKNOWN,true,"114587	""Chlorpromazine 10mg tablets""	""Chlorpromazine""	""10mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""13369""",UNKNOWN,true,"233	""Droleptan 1mg/ml Oral solution (Janssen-Cilag Ltd)""	""Droperidol""	""1mg/ml""	""Oral Solution""	""Oral""	""Antipsychotic Products/Benzodiazepines (Peri-Operative)""	""Droperidol""",
"""25653""",UNKNOWN,true,"2	""Chloractil 50mg Tablet (DDSA Pharmaceuticals Ltd)""	""Chlorpromazine""	""50mg""	""Oral tablet""	""Oral""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""3227""",UNKNOWN,true,"13226	""Sparine 50mg/5ml Liquid (Wyeth Pharmaceuticals)""	""Promazine""	""50mg/5ml""	""Liquid""	""Oral""	""Antipsychotic Products""	""Promazine""",
"""17050""",UNKNOWN,true,"97	""Sertindole 20mg tablets""	""Sertindole""	""20mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Sertindole""",
"""12073""",UNKNOWN,true,"22455	""Clopixol Conc 500mg/1ml solution for injection ampoules (Lundbeck Ltd)""	""Zuclopenthixol""	""500mg/1ml""	""Solution for injection""	""Intramuscular""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""",
"""237""",UNKNOWN,true,"4304	""PROCHLORPERAZINE 5 MG ELI""	""Prochlorperazine""	NA	NA	NA	""Unknown""	""Prochlorperazine""",
"""61746""",UNKNOWN,true,"1823	""Ebesque XL 400mg tablets (Ethypharm UK Ltd)""	""Quetiapine""	""400mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""28979""",UNKNOWN,true,"0	""THIORIDAZINE  100mg/5ml""	""Thioridazine""	NA	NA	NA	""Unknown""	""Thioridazine""",
"""26082""",UNKNOWN,true,"5	""THIORIDAZINE 25mg/5ml""	""Thioridazine""	NA	NA	NA	""Unknown""	""Thioridazine""",
"""32838""",UNKNOWN,true,"109	""Haloperidol 1.5mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Haloperidol""	""1.5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""67334""",UNKNOWN,true,"26	""Seroquel XL 50mg tablets (Waymade Healthcare Plc)""	""Quetiapine""	""50mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""89748""",UNKNOWN,true,"45	""Risperdal 3mg tablets (Sigma Pharmaceuticals Plc)""	""Risperidone""	""3mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""2801""",UNKNOWN,true,"8500	""Thioridazine 10mg/5ml Oral solution""	""Thioridazine""	""10mg/5ml""	""Oral Solution""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""34810""",UNKNOWN,true,"69	""Sulpiride 200mg tablets (Wockhardt UK Ltd)""	""Sulpiride""	""200mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Sulpiride""",
"""19976""",UNKNOWN,true,"688	""Zyprexa 15mg tablets (Neon Healthcare Ltd)""	""Olanzapine""	""15mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""64567""",UNKNOWN,true,"3	""Pimozide 1mg tablets""	""Pimozide""	""1mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Pimozide""",
"""3932""",UNKNOWN,true,"2558	""Prochlorperazine 25mg tablets""	""Prochlorperazine""	""25mg""	""Oral tablet""	""Oral""	""Unknown""	""Prochlorperazine""",
"""8047""",UNKNOWN,true,"19801	""Clozapine 100mg tablets""	""Clozapine""	""100mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Clozapine""",
"""21047""",UNKNOWN,true,"1	""Triperidol 0.5mg Tablet (Lagap)""	""Trifluperidol""	""0.5mg""	""Tablet""	""Oral""	""Antipsychotic Products""	""Trifluperidol""",
"""18132""",UNKNOWN,true,"5736	""Abilify 5mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Aripiprazole""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""20571""",UNKNOWN,true,"96	""Fluphenazine with nortriptyline 500microgramswith10mg Tablet""	""Fluphenazine""	""500mcg + 10mg""	""Tablet""	""Oral""	""Tricyclic And Related Antidepressants""	""Fluphenazine""",
"""66652""",UNKNOWN,true,"1	""Decazate 25mg/ml Injection (Berk Pharmaceuticals Ltd)""	""Fluphenazine""	""25mg/ml""	""Injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""8493""",UNKNOWN,true,"13334	""Motipress tablets (Sanofi-Synthelabo Ltd)""	""Fluphenazine""	""30mg + 1.5mg""	""Oral tablet""	""Oral""	""Unknown""	""Fluphenazine""",
"""43420""",UNKNOWN,true,"30	""Prochlorperazine 5mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""45880""",UNKNOWN,true,"18087	""Haloperidol 5mg/5ml oral solution sugar free""	""Haloperidol""	""1mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""89615""",UNKNOWN,true,"23	""Psyquet XL 300mg tablets (Sandoz Ltd)""	""Quetiapine""	""300mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""47083""",UNKNOWN,true,"2230	""Olanzapine 20mg orodispersible tablets""	""Olanzapine""	""20mg""	""Orodispersible tablet""	""Oral""	""Unknown""	""Olanzapine""",
"""64957""",UNKNOWN,true,"95	""Risperidone 1mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)""	""Risperidone""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""38937""",UNKNOWN,true,"14232	""Seroquel XL 300mg tablets (Luye Pharma Ltd)""	""Quetiapine""	""300mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""46889""",UNKNOWN,true,"283	""Amisulpride 25mg/5ml oral solution""	""Amisulpride""	""5mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""55661""",UNKNOWN,true,"0	""Risperidone 1mg tablets (Kent Pharma (UK) Ltd)""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""2135""",UNKNOWN,true,"445437	""Sulpiride 200mg tablets""	""Sulpiride""	""200mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Sulpiride""",
"""40162""",UNKNOWN,true,"20	""Trifluoperazine 1mg tablets (A A H Pharmaceuticals Ltd)""	""Trifluoperazine""	""1mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Trifluoperazine""",
