code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""desc""",
"""98887""",UNKNOWN,true,"""13sG.00""	""greek as a second language""",
"""98942""",UNKNOWN,true,"""13nb.00""	""reads lingala""",
"""98947""",UNKNOWN,true,"""9NUW.00""	""interpreter needed - malayalam""",
"""99119""",UNKNOWN,true,"""13dj.00""	""born in vatican city""",
"""99258""",UNKNOWN,true,"""13g9.00""	""born in central african republic""",
"""99334""",UNKNOWN,true,"""9NUj.00""	""interpreter needed - swahili""",
"""99431""",UNKNOWN,true,"""13jD.00""	""born in dominica""",
"""99501""",UNKNOWN,true,"""13sC.00""	""ukrainian as a second language""",
"""99556""",UNKNOWN,true,"""13sK.00""	""hausa as a second language""",
"""99710""",UNKNOWN,true,"""9NUH.00""	""interpreter needed - greek""",
"""99712""",UNKNOWN,true,"""13wS.00""	""main spoken language uighur""",
"""99740""",UNKNOWN,true,"""13nd.00""	""reads serbian""",
"""99794""",UNKNOWN,true,"""9Nn1.00""	""tsonga language interpreter needed""",
"""100007""",UNKNOWN,true,"""13ei.00""	""born in tajikistan""",
"""100008""",UNKNOWN,true,"""13np.00""	""reads braille""",
"""100010""",UNKNOWN,true,"""13nT.00""	""reads albanian""",
"""100011""",UNKNOWN,true,"""13ui.00""	""main spoken language javanese""",
"""100013""",UNKNOWN,true,"""13uL.00""	""main spoken language slovak""",
"""100218""",UNKNOWN,true,"""9NUF.00""	""interpreter needed - igbo""",
"""100219""",UNKNOWN,true,"""9NUL.00""	""interpreter needed - hausa""",
"""100220""",UNKNOWN,true,"""9NUf.00""	""interpreter needed - shona""",
"""100438""",UNKNOWN,true,"""9NmA.00""	""macedonian language interpreter needed""",
"""100439""",UNKNOWN,true,"""9NUP.00""	""interpreter needed - japanese""",
"""100517""",UNKNOWN,true,"""13dn.00""	""born in serbia""",
"""100691""",UNKNOWN,true,"""9NUv.00""	""interpreter needed - yoruba""",
"""100707""",UNKNOWN,true,"""13uR.00""	""main spoken language faeroese""",
"""100714""",UNKNOWN,true,"""13uS.00""	""main spoken language fijian""",
"""100716""",UNKNOWN,true,"""13ug.00""	""main spoken language inuktitut""",
"""100743""",UNKNOWN,true,"""13uW.00""	""main spoken language galician""",
"""100759""",UNKNOWN,true,"""9Nn7.00""	""slovenian language interpreter needed""",
"""100813""",UNKNOWN,true,"""9NmM.00""	""interlingue language interpreter needed""",
"""100828""",UNKNOWN,true,"""13uH.00""	""main spoken language belarusian""",
"""100949""",UNKNOWN,true,"""13uD.00""	""main spoken language bihari""",
"""100990""",UNKNOWN,true,"""13s1.00""	""albanian as a second language""",
"""101038""",UNKNOWN,true,"""13wb.00""	""main spoken language konkani""",
"""101061""",UNKNOWN,true,"""13sF.00""	""irish gaelic as a second language""",
"""101158""",UNKNOWN,true,"""13gB.00""	""born in comoros islands""",
"""101189""",UNKNOWN,true,"""13uJ.00""	""main spoken language central khmer""",
"""101220""",UNKNOWN,true,"""13wA.00""	""main spoken language dari""",
"""101284""",UNKNOWN,true,"""9NnK.00""	""nepali language interpreter needed""",
"""101564""",UNKNOWN,true,"""9NUG.00""	""interpreter needed - german""",
"""101591""",UNKNOWN,true,"""13gb.00""	""born in sao tome and principe""",
"""101614""",UNKNOWN,true,"""9Nn4.00""	""telugu language interpreter needed""",
"""101620""",UNKNOWN,true,"""13ut.00""	""main spoken language malagasy""",
"""101659""",UNKNOWN,true,"""13ud.00""	""main spoken language interlingua""",
"""101761""",UNKNOWN,true,"""13l9.11""	""main spoken language iban""",
"""101788""",UNKNOWN,true,"""13uM.00""	""main spoken language corsican""",
"""101814""",UNKNOWN,true,"""9NUc.11""	""punjabi language interpreter needed""",
"""101846""",UNKNOWN,true,"""13Zq.00""	""country of birth unknown""",
"""102007""",UNKNOWN,true,"""13uY.11""	""main spoken language greenlandic""",
"""102127""",UNKNOWN,true,"""13uC.00""	""main spoken language dzongkha""",
"""102128""",UNKNOWN,true,"""13uF.00""	""main spoken language breton""",
"""102129""",UNKNOWN,true,"""13ue.00""	""main spoken language interlingue""",
"""102173""",UNKNOWN,true,"""13sO.00""	""tagalog as a second language""",
"""102184""",UNKNOWN,true,"""13u3.00""	""main spoken language abkhazian""",
"""102218""",UNKNOWN,true,"""13u7.00""	""main spoken language assamese""",
"""102259""",UNKNOWN,true,"""13uA.00""	""main spoken language bashkir""",
"""102537""",UNKNOWN,true,"""9NUe.00""	""interpreter needed - serbian""",
"""102877""",UNKNOWN,true,"""13wC.00""	""main spoken language tswana""",
"""103067""",UNKNOWN,true,"""9NUS.00""	""interpreter needed - lingala""",
"""103089""",UNKNOWN,true,"""9NU9.00""	""interpreter needed - croatian""",
"""103102""",UNKNOWN,true,"""9NUM.00""	""interpreter needed - hebrew""",
"""103197""",UNKNOWN,true,"""9NUg.00""	""interpreter needed - sinhala""",
"""103200""",UNKNOWN,true,"""13uV.00""	""main spoken language frisian""",
"""103219""",UNKNOWN,true,"""13w7.00""	""main spoken language samoan""",
"""103364""",UNKNOWN,true,"""13v0.00""	""born in martinique""",
"""103821""",UNKNOWN,true,"""13s7.00""	""croatian as a second language""",
"""103965""",UNKNOWN,true,"""13k9.00""	""born in western samoa""",
"""103979""",UNKNOWN,true,"""9NUu.00""	""interpreter needed - welsh""",
"""104071""",UNKNOWN,true,"""13uq.00""	""main spoken language bamun""",
"""104284""",UNKNOWN,true,"""13ni.00""	""reads chechen""",
"""104461""",UNKNOWN,true,"""9NUB.00""	""interpreter needed - dutch""",
"""104635""",UNKNOWN,true,"""9NmC.00""	""latvian language interpreter needed""",
"""104678""",UNKNOWN,true,"""9Nmx.00""	""oromo language interpreter needed""",
"""104886""",UNKNOWN,true,"""13wE.00""	""main spoken language ndebele""",
"""104901""",UNKNOWN,true,"""9Nm6.00""	""brawa language interpreter needed""",
"""104983""",UNKNOWN,true,"""13t2.00""	""born in anguilla""",
"""105079""",UNKNOWN,true,"""9Nmd.00""	""catalan language interpreter needed""",
"""105171""",UNKNOWN,true,"""13sL.00""	""hebrew as a second language""",
"""105454""",UNKNOWN,true,"""13sT.00""	""lingala as a second language""",
"""105523""",UNKNOWN,true,"""13wV.00""	""main spoken language tetum""",
"""105529""",UNKNOWN,true,"""13wc.00""	""main spoken language aragonese""",
"""105608""",UNKNOWN,true,"""13nk.00""	""reads kinyarwanda""",
"""105785""",UNKNOWN,true,"""13s2.00""	""amharic as a second language""",
"""105923""",UNKNOWN,true,"""13t0.00""	""born in montserrat""",
"""105960""",UNKNOWN,true,"""13wJ.00""	""main spoken language tajik""",
"""106806""",UNKNOWN,true,"""13s0.00""	""akan as a second language""",
"""108184""",UNKNOWN,true,"""9Nn6.00""	""turkmen language interpreter needed""",
"""108271""",UNKNOWN,true,"""13jE.00""	""born in aruba""",
"""108936""",UNKNOWN,true,"""13v7.00""	""born in guadeloupe""",
"""109092""",UNKNOWN,true,"""13ds.00""	""born in jersey""",
"""109093""",UNKNOWN,true,"""13dr.00""	""born in guernsey""",
"""109226""",UNKNOWN,true,"""13eq.00""	""born in christmas island""",
"""109260""",UNKNOWN,true,"""13dq.00""	""born in republic of moldova""",
"""109276""",UNKNOWN,true,"""13t5.00""	""born in saint helena, ascension and tristan da cunha""",
"""109457""",UNKNOWN,true,"""13do.00""	""born in montenegro""",
"""109458""",UNKNOWN,true,"""13jG.00""	""born in saint vincent and the grenadines""",
"""109489""",UNKNOWN,true,"""9NmE.00""	""kinyarwanda language interpreter needed""",
"""109727""",UNKNOWN,true,"""13t3.00""	""born in british virgin islands""",
"""109791""",UNKNOWN,true,"""13kB.00""	""born in american samoa""",
"""109896""",UNKNOWN,true,"""13l6.11""	""main spoken language gujarati""",
"""109898""",UNKNOWN,true,"""13dp.00""	""born in belarus""",
"""109992""",UNKNOWN,true,"""13gq.00""	""born in democratic republic of congo""",
"""110839""",UNKNOWN,true,"""9NUE.00""	""interpreter needed - french creole""",
"""111051""",UNKNOWN,true,"""13v4.00""	""born in french guiana""",
"""111303""",UNKNOWN,true,"""9NnN.00""	""romansh language interpreter needed""",
"""111392""",UNKNOWN,true,"""13k8.00""	""born in vanuatu""",
"""111457""",UNKNOWN,true,"""9NUK.00""	""interpreter needed - hakka""",
"""111658""",UNKNOWN,true,"""13nq.00""	""reads welsh""",
"""111700""",UNKNOWN,true,"""13jH.00""	""born in sint maarten""",
"""111709""",UNKNOWN,true,"""13wF.00""	""main spoken language swati""",
"""111734""",UNKNOWN,true,"""13w0.00""	""main spoken language nauru""",
"""111758""",UNKNOWN,true,"""13ne.00""	""reads sinhala""",
"""111774""",UNKNOWN,true,"""13dx.00""	""born in aland islands""",
"""111788""",UNKNOWN,true,"""9Nm1.00""	""moldavian language interpreter needed""",
"""111789""",UNKNOWN,true,"""13wZ.00""	""main spoken language zhuang""",
"""111820""",UNKNOWN,true,"""9Nm5.00""	""ethiopian language interpreter needed""",
"""111874""",UNKNOWN,true,"""13wY.00""	""main spoken language yiddish""",
"""111919""",UNKNOWN,true,"""13w8.00""	""main spoken language sango""",
"""111921""",UNKNOWN,true,"""9NmS.00""	""georgian language interpreter needed""",
"""111963""",UNKNOWN,true,"""9NnT.13""	""""",
"""112222""",UNKNOWN,true,"""9NnC.00""	""sundanese language interpreter needed""",
"""112260""",UNKNOWN,true,"""13uo.00""	""main spoken language rundi""",
"""112269""",UNKNOWN,true,"""13t9.00""	""born in cayman islands""",
"""112321""",UNKNOWN,true,"""13wK.00""	""main spoken language tatar""",
"""112634""",UNKNOWN,true,"""13dt.00""	""born in isle of man""",
"""112690""",UNKNOWN,true,"""9NnS.00""	""hands-on signing interpreter needed""",
"""112961""",UNKNOWN,true,"""9Nmk.00""	""armenian language interpreter needed""",
"""113092""",UNKNOWN,true,"""13nL.00""	""reads hausa""",
"""113132""",UNKNOWN,true,"""9NmL.00""	""inuktitut language interpreter needed""",
"""113227""",UNKNOWN,true,"""9NUV.00""	""interpreter needed - ganda""",
"""113326""",UNKNOWN,true,"""13uq.11""	""main spoken language bamoun""",
"""113466""",UNKNOWN,true,"""13jF.00""	""born in united states virgin islands""",
"""113671""",UNKNOWN,true,"""9t2E.00""	""carib/black: caribbean/carib scot/carib brit- scotland 2011""",
"""114188""",UNKNOWN,true,"""13w9.00""	""main spoken language hindko""",
"""114221""",UNKNOWN,true,"""13er.00""	""born in cocos (keeling) islands""",
"""115123""",UNKNOWN,true,"""9Nm4.00""	""luganda language interpreter needed""",
"""115124""",UNKNOWN,true,"""13uE.00""	""main spoken language bislama""",
"""115316""",UNKNOWN,true,"""9Nmj.00""	""assamese language interpreter needed""",
"""115519""",UNKNOWN,true,"""9t11.00""	""irish traveller - northern ireland ethnic cat 2011 census""",
"""115587""",UNKNOWN,true,"""13du.00""	""born in faroe islands""",
"""115637""",UNKNOWN,true,"""13k2.00""	""born in nauru""",
"""115648""",UNKNOWN,true,"""9Nms.00""	""""",
"""115664""",UNKNOWN,true,"""13v9.00""	""""",
"""115744""",UNKNOWN,true,"""13nl.00""	""""",
"""115923""",UNKNOWN,true,"""9Nmf.00""	""indonesian language interpreter needed""",
"""115970""",UNKNOWN,true,"""13t8.00""	""born in british indian ocean territory""",
"""116259""",UNKNOWN,true,"""13t4.00""	""born in turks and caicos islands""",
