code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""	""period""",
"""48830""",UNKNOWN,true,"""L140100""	86	0	0	0	""threatened premature labour - not delivered""	""February 2009""	""postnatal""",
"""64548""",UNKNOWN,true,"""L281300""	4	0	0	0	""prem rupture of membranes onset of labour within 24 hours""	""February 2009""	""postnatal""",
"""65397""",UNKNOWN,true,"""L112000""	26	0	0	0	""placental abruption unspecified""	""February 2009""	""late pregnancy""",
"""32007""",UNKNOWN,true,"""L090.00""	102	0	1	0	""genital or pelvic infection following abortive pregnancy""	""February 2009""	""unspecified""",
"""48883""",UNKNOWN,true,"""L113.00""	7	0	1	0	""antepartum haemorrhage with coagulation defect""	""February 2009""	""late pregnancy""",
"""91339""",UNKNOWN,true,"""L185000""	5	0	0	0	""congenital cardiovasc dis - unsp whether in preg/puerperium""	""February 2009""	""postnatal""",
"""43000""",UNKNOWN,true,"""L16D.00""	38	0	3	0	""excessive weight gain in pregnancy""	""February 2009""	""unspecified""",
"""105261""",UNKNOWN,true,"""Q007500""	1	0	0	0	""fetus/neonate affected-placental/breast transfer immune sera""	""November 2012""	""late pregnancy""",
"""14651""",UNKNOWN,true,"""13H8.00""	218	0	21	0	""illegitimate pregnancy""	""February 2009""	""unspecified""",
"""106923""",UNKNOWN,true,"""62NK.00""	181	0	1	0	""antenatal 25 week examination""	""August 2013""	""25""",
"""100597""",UNKNOWN,true,"""L39y100""	4	0	0	0	""other complications of labour and delivery - delivered""	""August 2010""	""postnatal""",
"""11947""",UNKNOWN,true,"""L181500""	1271	0	27	0	""postpartum thyroiditis""	""February 2009""	""postnatal""",
"""12014""",UNKNOWN,true,"""ZV27.00""	9239	0	11	0	""[v]outcome of delivery""	""February 2009""	""postnatal""",
"""61259""",UNKNOWN,true,"""7F12000""	70	0	0	0	""elective upper uterine segment caesarean delivery""	""February 2009""	""postnatal""",
"""105032""",UNKNOWN,true,"""L143000""	8	0	2	0	""premature labour without delivery""	""October 2012""	""postnatal""",
"""108811""",UNKNOWN,true,"""L245300""	6	0	0	0	""cervical incompetence with antenatal problem""	""November 2014""	""early pregnancy""",
"""96648""",UNKNOWN,true,"""L394200""	1	0	0	0	""other complications of obstetric procedures - del +p/n prob""	""April 2009""	""unspecified""",
"""108236""",UNKNOWN,true,"""621D.00""	266	0	1	0	""concealed pregnancy""	""June 2014""	""unspecified""",
"""54004""",UNKNOWN,true,"""7F03000""	9	0	0	0	""percutaneous insertion of fetal vesicoamniotic shunt""	""February 2009""	""late pregnancy""",
"""112120""",UNKNOWN,true,"""L09y200""	1	0	0	0	""cardiac failure following abortive pregnancy""	""September 2017""	""unspecified""",
"""106761""",UNKNOWN,true,"""L18z200""	4	0	0	0	""medical condition nos in puerperium - baby delivered""	""August 2013""	""postnatal""",
"""58774""",UNKNOWN,true,"""8I3F.00""	17	0	0	0	""edinburgh postnatal depression scale at 8 months declined""	""February 2009""	""postnatal""",
"""42885""",UNKNOWN,true,"""Z254.00""	1	0	0	0	""observation of pattern of delivery""	""February 2009""	""postnatal""",
"""15033""",UNKNOWN,true,"""ZV61900""	8031	0	4036	0	""[v]other unwanted pregnancy""	""February 2009""	""unspecified""",
"""98964""",UNKNOWN,true,"""L114.00""	3	0	0	0	""antepartum haemorrhage with trauma""	""April 2010""	""late pregnancy""",
"""447""",UNKNOWN,true,"""L116.00""	2779	0	54	0	""placenta praevia""	""February 2009""	""late pregnancy""",
"""34132""",UNKNOWN,true,"""Q212.11""	80	0	0	0	""fetal distress before labour - liveborn""	""February 2009""	""postnatal""",
"""107557""",UNKNOWN,true,"""63D7.00""	2026	0	0	0	""complete placenta at delivery""	""January 2014""	""late pregnancy""",
"""73407""",UNKNOWN,true,"""L261200""	5	0	0	0	""rhesus isoimmunisation with antenatal problem""	""February 2009""	""early pregnancy""",
"""51810""",UNKNOWN,true,"""03D6.00""	634	0	11	0	""consultant gynae.+ obstetrics""	""February 2009""	""unspecified""",
"""67164""",UNKNOWN,true,"""L18z300""	4	0	0	0	""medical condition nos in pregnancy - baby not yet delivered""	""February 2009""	""unspecified""",
"""5464""",UNKNOWN,true,"""L11y100""	56	0	0	0	""other antepartum haemorrhage - delivered""	""February 2009""	""late pregnancy""",
"""45242""",UNKNOWN,true,"""L241.11""	154	0	4	0	""uterine fibroids in pregnancy, childbirth and the puerperium""	""February 2009""	""postnatal""",
"""113797""",UNKNOWN,true,"""7M0c100""	1	0	0	0	""delivery fraction simple radiotherapy megavoltage machine""	""May 2019""	""postnatal""",
"""93303""",UNKNOWN,true,"""ZV22400""	3	0	0	0	""[v]supervision of other normal pregnancy""	""February 2009""	""unspecified""",
"""6184""",UNKNOWN,true,"""ZV22.00""	147439	0	8979	7	""[v]normal pregnancy""	""February 2009""	""unspecified""",
"""114073""",UNKNOWN,true,"""L212100""	3	0	0	0	""quadruplet pregnancy - delivered""	""August 2019""	""unspecified""",
"""94399""",UNKNOWN,true,"""L355100""	1	0	0	0	""other obstetric pelvic organ damage - delivered""	""February 2009""	""unspecified""",
"""60744""",UNKNOWN,true,"""L115.11""	2	0	0	0	""antepartum haemorrhage with fibroid""	""February 2009""	""late pregnancy""",
"""68319""",UNKNOWN,true,"""L351300""	3	0	0	0	""rupture of uterus during/after labour with postnatal problem""	""February 2009""	""postnatal""",
"""48281""",UNKNOWN,true,"""Z22D200""	1204	0	8	0	""non-viable pregnancy""	""February 2009""	""unspecified""",
"""54609""",UNKNOWN,true,"""7E0F200""	8	0	0	0	""manual manipulation of non pregnant uterus""	""February 2009""	""early pregnancy""",
"""23169""",UNKNOWN,true,"""539Z.00""	0	0	0	14	""abdominal obstetric x-ray nos""	""February 2009""	""unspecified""",
"""111574""",UNKNOWN,true,"""L114z00""	2	0	0	0	""antepartum haemorrhage with trauma nos""	""December 2016""	""late pregnancy""",
"""37254""",UNKNOWN,true,"""Q030.00""	43	0	1	0	""fetus or neonate affected by breech delivery and extraction""	""February 2009""	""postnatal""",
"""62278""",UNKNOWN,true,"""L281400""	4	0	0	0	""premature rupture of membranes, labour delayed by therapy""	""February 2009""	""postnatal""",
"""3078""",UNKNOWN,true,"""Q032.00""	13796	0	680	0	""fetus or neonate affected by forceps delivery""	""February 2009""	""postnatal""",
"""29746""",UNKNOWN,true,"""8B75.00""	504	0	0	0	""vitamin supplement - pregnancy""	""February 2009""	""unspecified""",
"""19607""",UNKNOWN,true,"""L344000""	45	0	0	0	""unspecified perineal laceration during delivery, unspecified""	""February 2009""	""postnatal""",
"""42322""",UNKNOWN,true,"""Q213.00""	87	0	0	0	""liveborn with labour fetal distress""	""February 2009""	""postnatal""",
"""16611""",UNKNOWN,true,"""ZV22300""	7390	0	708	1	""[v]pregnant state, incidental""	""February 2009""	""early pregnancy""",
"""19600""",UNKNOWN,true,"""L341.00""	11280	0	16	0	""second degree perineal tear during delivery""	""February 2009""	""postnatal""",
"""1130""",UNKNOWN,true,"""L210.00""	14509	0	503	10	""twin pregnancy""	""February 2009""	""unspecified""",
"""114873""",UNKNOWN,true,"""Lyu2300""	3	0	0	0	""[x]infections of other parts of urinary tract in pregnancy""	""April 2020""	""unspecified""",
"""39576""",UNKNOWN,true,"""L343.00""	348	0	2	0	""fourth degree perineal tear during delivery""	""February 2009""	""postnatal""",
"""98639""",UNKNOWN,true,"""L43zz00""	9	0	0	0	""obstetric pulmonary embolism nos""	""March 2010""	""unspecified""",
"""99043""",UNKNOWN,true,"""L410600""	7	0	0	0	""varicose veins of legs in the puerperium""	""April 2010""	""postnatal""",
"""26201""",UNKNOWN,true,"""Z22AC00""	397	0	12	0	""pregnancy with uncertain dates""	""February 2009""	""unspecified""",
"""104509""",UNKNOWN,true,"""L267A00""	117	0	1	0	""placenta accreta""	""July 2012""	""late pregnancy""",
"""31280""",UNKNOWN,true,"""L340500""	105	0	12	0	""vulval tear during delivery""	""February 2009""	""postnatal""",
"""25545""",UNKNOWN,true,"""Z212300""	545	0	7	0	""delivery place booked""	""February 2009""	""postnatal""",
"""70242""",UNKNOWN,true,"""7F16700""	3	0	0	0	""barton forceps cephalic delivery with rotation""	""February 2009""	""postnatal""",
"""11817""",UNKNOWN,true,"""6G0..00""	635	0	19	0	""postnatal counselling""	""February 2009""	""postnatal""",
"""40703""",UNKNOWN,true,"""L169z00""	25	0	0	0	""herpes gestationis nos""	""February 2009""	""unspecified""",
"""71057""",UNKNOWN,true,"""L345100""	3	0	0	0	""vulval and perineal haematoma during delivery - delivered""	""February 2009""	""postnatal""",
"""101944""",UNKNOWN,true,"""L43z000""	2	0	0	0	""obstetric pulmonary embolism nos, unspecified""	""March 2011""	""unspecified""",
"""20320""",UNKNOWN,true,"""Q210.00""	392	0	180	0	""fetal death due to prelabour anoxia""	""February 2009""	""postnatal""",
"""116161""",UNKNOWN,true,"""L412100""	1	0	0	0	""superficial thrombophlebitis in pregnancy/puerperium -deliv""	""October 2022""	""postnatal""",
"""1279""",UNKNOWN,true,"""7F16.00""	66243	0	1412	1	""forceps cephalic delivery""	""February 2009""	""postnatal""",
"""116555""",UNKNOWN,true,"""L444z00""	1	0	0	0	""placental polyp nos""	""May 2024""	""late pregnancy""",
"""4979""",UNKNOWN,true,"""Eu53012""	629	0	15	0	""[x]postpartum depression nos""	""February 2009""	""postnatal""",
"""107794""",UNKNOWN,true,"""4H7Z.00""	0	0	0	1	""amniotic fetal cell study nos""	""March 2014""	""late pregnancy""",
"""52221""",UNKNOWN,true,"""L03y000""	18	0	0	0	""cervical pregnancy""	""February 2009""	""unspecified""",
"""23588""",UNKNOWN,true,"""L414200""	18	0	2	0	""postnatal deep vein thrombosis with postnatal complication""	""February 2009""	""postnatal""",
"""38616""",UNKNOWN,true,"""L442100""	6	0	1	0	""obstetric perineal wound disruption - deliv + p/n comp""	""February 2009""	""unspecified""",
"""34868""",UNKNOWN,true,"""L4...00""	334	0	3	0	""complications of the puerperium""	""February 2009""	""postnatal""",
"""112123""",UNKNOWN,true,"""L170400""	1	0	0	0	""maternal syphilis in puerperium - baby previously delivered""	""September 2017""	""postnatal""",
"""22976""",UNKNOWN,true,"""62B2.00""	1652	0	5	0	""home delivery booked""	""February 2009""	""postnatal""",
"""41414""",UNKNOWN,true,"""62B6.00""	135	0	1	0	""delivery booking place changed""	""February 2009""	""postnatal""",
"""34533""",UNKNOWN,true,"""8HV6.00""	57	0	127	0	""private referral to obstetrician""	""February 2009""	""unspecified""",
"""69814""",UNKNOWN,true,"""Q022000""	3	0	0	0	""fetus or neonate affected by placental dysfunction""	""February 2009""	""late pregnancy""",
"""16706""",UNKNOWN,true,"""ZV72400""	440	0	14	1	""[v]pregnancy examination or test, pregnancy unconfirmed""	""February 2009""	""unspecified""",
"""59650""",UNKNOWN,true,"""Z235300""	1	0	0	0	""transversely enlarged pregnant abdomen""	""February 2009""	""early pregnancy""",
"""69327""",UNKNOWN,true,"""L10yz00""	50	0	3	0	""other haemorrhage in early pregnancy nos""	""February 2009""	""unspecified""",
"""51956""",UNKNOWN,true,"""L212200""	1	0	0	0	""quadruplet pregnancy with antenatal problem""	""February 2009""	""early pregnancy""",
"""116710""",UNKNOWN,true,"""L168200""	0	0	0	0	""fatigue during pregnancy - delivered with postnatal comp""	""March 2025""	""postnatal""",
"""38440""",UNKNOWN,true,"""L462z00""	60	0	0	0	""breast engorgement in pregnancy/puerperium/lactation nos""	""February 2009""	""postnatal""",
"""114071""",UNKNOWN,true,"""L410300""	2	0	0	0	""varicose veins of legs in pregnancy/puerperium + a/n comp""	""August 2019""	""postnatal""",
"""10306""",UNKNOWN,true,"""Z22C314""	38873	0	1047	0	""weeks pregnant""	""February 2009""	""early pregnancy""",
"""45965""",UNKNOWN,true,"""Z22C311""	572	0	0	0	""pregnancy duration""	""February 2009""	""unspecified""",
"""43805""",UNKNOWN,true,"""Z22C312""	140	0	0	1	""duration of gestation""	""February 2009""	""unspecified""",
"""1492""",UNKNOWN,true,"""L36..00""	28264	0	1218	3	""postpartum haemorrhage (pph)""	""February 2009""	""postnatal""",
"""26055""",UNKNOWN,true,"""L263A00""	49	0	2	0	""maternal care for fetal bradycardia during pregnancy""	""February 2009""	""unspecified""",
"""66127""",UNKNOWN,true,"""L244211""	4	0	0	0	""cystocele - delivered with postpartum complication""	""February 2009""	""postnatal""",
"""57581""",UNKNOWN,true,"""L244212""	9	0	1	0	""rectocele - delivered with postpartum complication""	""February 2009""	""postnatal""",
"""35197""",UNKNOWN,true,"""8HLN.00""	107	0	669	0	""obstetric d.v. done""	""February 2009""	""unspecified""",
"""72465""",UNKNOWN,true,"""L246211""	4	0	0	0	""polyp of cervix - baby delivered+postpartum complication""	""February 2009""	""postnatal""",
"""44261""",UNKNOWN,true,"""L353.11""	58	0	0	0	""laceration of cervix - obstetric""	""February 2009""	""unspecified""",
"""6217""",UNKNOWN,true,"""ZV24.11""	14377	0	46	3	""[v]postnatal care and examination""	""February 2009""	""postnatal""",
"""104873""",UNKNOWN,true,"""L143.00""	55	0	0	0	""premature labour and delivery""	""August 2012""	""postnatal""",
"""61301""",UNKNOWN,true,"""L10y000""	50	0	3	0	""other haemorrhage in early pregnancy unspecified""	""February 2009""	""unspecified""",
"""104205""",UNKNOWN,true,"""7F2A100""	8	0	0	0	""obstetric uterine artery doppler""	""June 2012""	""unspecified""",
"""50283""",UNKNOWN,true,"""L44z.00""	30	0	1	0	""complications of the puerperium nos""	""February 2009""	""postnatal""",
"""102802""",UNKNOWN,true,"""7F2By00""	8	0	0	1	""other specified obstetric ultrasound monitoring""	""August 2011""	""unspecified""",
"""10261""",UNKNOWN,true,"""L2...00""	464	0	26	2	""risk factors in pregnancy""	""February 2009""	""unspecified""",
"""106268""",UNKNOWN,true,"""8IEc.00""	895	0	0	0	""pertussis vaccination in pregnancy declined""	""June 2013""	""unspecified""",
"""24944""",UNKNOWN,true,"""L163300""	19	0	4	0	""pregnancy care of habitual aborter""	""February 2009""	""unspecified""",
"""107196""",UNKNOWN,true,"""B911.00""	1	0	0	0	""neoplasm of uncertain behaviour of placenta""	""October 2013""	""late pregnancy""",
"""41747""",UNKNOWN,true,"""L44yz00""	11	0	2	0	""other complications of the puerperium nos""	""February 2009""	""postnatal""",
"""101980""",UNKNOWN,true,"""65QG.00""	59	0	0	12	""antenatal screening shows non sig haemoglobinopathy carrier""	""April 2011""	""early pregnancy""",
"""44828""",UNKNOWN,true,"""L263200""	1	0	0	0	""fetal distress with antenatal problem""	""February 2009""	""early pregnancy""",
"""115090""",UNKNOWN,true,"""Z286.00""	1	0	0	0	""pelvis adequate for delivery""	""August 2020""	""postnatal""",
"""73935""",UNKNOWN,true,"""Lyu7500""	4	0	0	0	""[x]obstetric death of unspecified cause""	""February 2009""	""unspecified""",
"""89557""",UNKNOWN,true,"""L092300""	6	0	0	0	""cervix damage following abortive pregnancy""	""February 2009""	""unspecified""",
"""108595""",UNKNOWN,true,"""9Nij.00""	228	0	0	0	""did not attend postnatal examination""	""September 2014""	""postnatal""",
"""93762""",UNKNOWN,true,"""B42..00""	8	0	0	0	""malignant neoplasm of placenta""	""February 2009""	""late pregnancy""",
"""41961""",UNKNOWN,true,"""L171.00""	17	0	0	0	""maternal gonorrhoea during pregnancy/childbirth/puerperium""	""February 2009""	""postnatal""",
"""50847""",UNKNOWN,true,"""L398600""	115	0	0	0	""caesarean delivery following previous caesarean delivery""	""February 2009""	""postnatal""",
"""34299""",UNKNOWN,true,"""L240.00""	169	0	5	0	""congenital abnormality of uterus in preg/childbirth/puerp""	""February 2009""	""postnatal""",
"""16752""",UNKNOWN,true,"""ZV72900""	10877	0	73	26	""[v]pregnancy examination and test""	""February 2009""	""unspecified""",
"""57891""",UNKNOWN,true,"""7F23.00""	194	0	0	0	""immediate repair of obstetric laceration""	""February 2009""	""unspecified""",
"""58142""",UNKNOWN,true,"""L16A000""	78	0	0	0	""glycosuria during pregnancy unspecified""	""February 2009""	""unspecified""",
"""61835""",UNKNOWN,true,"""L161z00""	2973	0	0	0	""oedema or excessive weight gain in pregnancy nos""	""February 2009""	""unspecified""",
"""14765""",UNKNOWN,true,"""L462400""	52	0	1	0	""breast engorgement in pregnancy/puerperium/lact + p/n comp""	""February 2009""	""postnatal""",
"""18287""",UNKNOWN,true,"""7F22500""	181	0	0	0	""normal delivery of placenta""	""February 2009""	""late pregnancy""",
"""20718""",UNKNOWN,true,"""L412211""	142	0	0	0	""phlebitis - postpartum""	""February 2009""	""postnatal""",
"""39636""",UNKNOWN,true,"""L412212""	47	0	1	0	""puerperal phlebitis""	""February 2009""	""postnatal""",
"""19604""",UNKNOWN,true,"""L342000""	246	0	0	0	""third degree perineal tear during delivery, unspecified""	""February 2009""	""postnatal""",
"""2943""",UNKNOWN,true,"""L222.11""	1244	0	34	0	""assisted breech delivery""	""February 2009""	""postnatal""",
"""15633""",UNKNOWN,true,"""L182000""	176	0	0	0	""anaemia - unspecified whether in pregnancy or the puerperium""	""February 2009""	""postnatal""",
"""23995""",UNKNOWN,true,"""L15..11""	46	0	5	0	""post-term pregnancy""	""February 2009""	""late pregnancy""",
"""23664""",UNKNOWN,true,"""63E..00""	8435	0	1413	0	""labour details""	""February 2009""	""postnatal""",
"""108135""",UNKNOWN,true,"""9Nj8.11""	535	0	0	0	""failed encounter - sms text message delivery failure""	""June 2014""	""postnatal""",
"""28126""",UNKNOWN,true,"""L11..12""	378	0	14	0	""antepartum bleeding""	""February 2009""	""late pregnancy""",
"""2787""",UNKNOWN,true,"""L11..11""	6322	0	1176	3	""antepartum haemorrhage""	""February 2009""	""late pregnancy""",
"""73757""",UNKNOWN,true,"""L247z00""	6	0	0	0	""vaginal abnormality in pregnancy/childbirth/puerperium nos""	""February 2009""	""postnatal""",
"""111888""",UNKNOWN,true,"""Lyu3700""	1	0	0	0	""[x]maternal care/other(suspected)fetal abnormality+damage""	""June 2017""	""unspecified""",
"""99389""",UNKNOWN,true,"""L460300""	2	0	0	0	""retracted nipple in pregnancy/puerperium/lact with a/n comp""	""May 2010""	""postnatal""",
"""11532""",UNKNOWN,true,"""7F14.00""	4906	0	13	0	""breech extraction delivery""	""February 2009""	""postnatal""",
"""100675""",UNKNOWN,true,"""Lyu5700""	8	0	0	0	""[x]assisted single delivery, unspecified""	""September 2010""	""postnatal""",
"""54582""",UNKNOWN,true,"""L35zz00""	16	0	0	0	""obstetric trauma nos""	""February 2009""	""unspecified""",
"""35646""",UNKNOWN,true,"""L123z00""	180	0	0	0	""transient hypertension of pregnancy nos""	""February 2009""	""unspecified""",
"""32368""",UNKNOWN,true,"""Z22C400""	18	0	2	0	""duration of pregnancy at time of previous miscarriage""	""February 2009""	""unspecified""",
