"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"	"period"
"8428511000006111"	23	"^ESCTSE842851"	NA	"seen in community diabetes antenatal clinic"	"1054211000000106"	"2653231000000114"	31	"early pregnancy"
"8428521000006115"	986	"^ESCTSE842852"	NA	"seen in hospital diabetes antenatal clinic"	"1054221000000100"	"2653251000000119"	31	"early pregnancy"
"8428541000006110"	1	"^ESCTRE842854"	NA	"referral to hospital diabetes antenatal clinic"	"1054241000000107"	"2653291000000110"	31	"early pregnancy"
"8434561000006118"	12	"^ESCTPO843456"	NA	"postnatal depression tom (therapy outcome measure) activity score"	"1062001000000100"	"2670411000000110"	32	"postnatal"
"8434601000006118"	7	"^ESCTPO843460"	NA	"postnatal depression tom (therapy outcome measure) participation score"	"1062031000000106"	"2670441000000111"	32	"postnatal"
"8434611000006115"	6	"^ESCTPO843461"	NA	"postnatal depression tom (therapy outcome measure) wellbeing score"	"1062041000000102"	"2670451000000114"	32	"postnatal"
"8437551000006114"	510	"^ESCTHE843755"	NA	"health visitor contact using fpm (family partnership model) postnatal promotional guide"	"1064921000000104"	"2675121000000119"	31	"postnatal"
"8437571000006116"	207	"^ESCTHE843757"	NA	"health visitor contact using fpm (family partnership model) antenatal promotional guide"	"1064931000000102"	"2675151000000112"	31	"early pregnancy"
"8454341000006110"	1	"^ESCTAN845434"	NA	"antenatal screening for down's syndrome offered"	"1079031000000108"	"2704981000000117"	31	"early pregnancy"
"8454391000006118"	8	"^ESCTAN845439"	NA	"antenatal screening blood test for down's, edwards' and patau's syndromes"	"1079081000000107"	"2705131000000117"	31	"early pregnancy"
"8454401000006116"	1	"^ESCTAN845440"	NA	"antenatal screening quadruple test"	"1079091000000109"	"2706021000000112"	31	"early pregnancy"
"8454431000006112"	8	"^ESCTAN845443"	NA	"antenatal screening shows higher risk of down's syndrome"	"1079101000000101"	"2705181000000118"	31	"early pregnancy"
"8454451000006117"	63	"^ESCTAN845445"	NA	"antenatal screening shows lower risk of down's syndrome"	"1079111000000104"	"2705211000000117"	31	"early pregnancy"
"8454481000006113"	52	"^ESCTAN845448"	NA	"antenatal screening shows lower risk of edwards' and patau's syndromes"	"1079131000000107"	"2714741000000113"	31	"early pregnancy"
"9310231000006116"	1	"^ESCTRH931023"	NA	"rhinitis of pregnancy"	"10629511000119102"	"3040684019"	31	"unspecified"
"9323801000006112"	1	"^ESCTCH932380"	NA	"cholestasis of pregnancy complicating childbirth"	"10750161000119106"	"2995038015"	31	"postnatal"
"9323811000006110"	3	"^ESCTCH932381"	NA	"cholestasis in childbirth"	"10750161000119106"	"2995709014"	31	"postnatal"
"9323991000006113"	2	"^ESCTOV932399"	NA	"ovarian cyst in pregnancy"	"10750991000119101"	"3005799011"	31	"unspecified"
"9324231000006119"	1	"^ESCTSP932423"	NA	"spontaneous onset of labour between 37 and 39 weeks gestation with planned caesarean section"	"10751701000119102"	"3005653015"	31	"39"
"9324351000006115"	24	"^ESCTGA932435"	NA	"galactorrhoea in pregnancy"	"10752251000119103"	"2995302015"	32	"unspecified"
"9324411000006114"	1	"^ESCTEC932441"	NA	"eclampsia with pre-existing hypertension in childbirth"	"10752641000119102"	"3004468015"	32	"postnatal"
